54.1464216749443,-121.823798004587,"Amanita Lake (Upper Fraser - Sinclair Mills)","Beach Activities; Swimming; Fishing; Boat Launch; Camping; Rec Site #:REC1465 Type:Maintained Fees: Campsites:9 Access:Road Facilities:Boat LaunchTablesToiletsWharfs Site Description:The lake is small,but this well maintained site is enjoyed in the summer by many recreational enthusiasts and the local community for swimming, camping and fishing. It has a small beach shoreline with a dock for swimming. An ideal location for the family to enjoy, this site is easily accessible by 2 wheel drive vehicles and provides amenities such as tables, fire rings and 2 pit toilets. Driving Directions:There are 2 access routes. 1) travel 16.5kms east of Prince George and turn left on to the Upper Fraser Rd. Continue ~63kms (paved) until you cross the one-lane bridge (changes to unpaved), keep to the left (McGregor FSR) for 2.5kms and the road will join with the North Fraser (Church) FSR. The site is located 6 kms up the North Fraser (Church) FSR. 2) Travel 39kms north of Prince George. Site is located ~63kms off the highway down the North Fraser FSR."
49.0433477014871,-115.998132290976,"America Cr (Yahk)","Picnicking; Fishing; Camping; Rec Site #:REC2104 Type: Fees: Campsites:5 Access:Road Facilities:TablesToilets Site Description: This is a medium-sized,semi-open rustic site located at the junction of Hawkins and America Creek. This site is popular with locals and is often busy. This site is known for its good trout fishing. Driving Directions: From Yahk, head east on Highway #3, cross a bridge, and take the first road to the right. Continue on this road for 9.0km to the recreation site on the right. The road is suitable for 2wd vehicles. This is an active hauling road, so turn on your lights and drive carefully."
50.1579926470489,-125.580807918236,"Amor Lake (Campbell River)","Canoeing; Boating; Fishing; Boat Launch; Camping; Rec Site #:REC0174 Type:User Maintained Fees: Campsites:5 Access:Road Facilities:Boat LaunchTablesToilets Site Description:This site has 2 parts: 4 units south of the creek under the trees and 1 unit north of the creek by the boat launch. It has the only boat launch access to Amor Lake. It is a great lake to explore with lots of small,sandy beaches and rocky islets. It is part of the Sayward Forest Canoe Route chain of lakes. Driving Directions:There are two ways to get to this site. From Campbell River, head north on Highway 19. Turn left on to Menzies Mainline (gravel road), roughly 14.5 km out of town. Drive for another 15 km to the junction of the Long Lake road. Turn right and follow the road for roughly 6.5 km - turn right (should be a sign) and you'll come to the Amor Lake site 2.8 km in. Watch for logging traffic on the mainline.From Campbell River, head north on Highway 19, but head all the way to Roberts Lake. Just before the resort, turn left and follow the Blackwater Road signs. The Amor Lake site is 9 km from the highway junction."
50.1821787390386,-125.554079845846,"Amor Lake North (Campbell River)","Rec Site #:REC6322 Type:User Maintained Fees: Campsites:0 Access:Boat-in Facilities: Site Description:Boat in access site located just north of the Sayward Forest Canoe Route on Amor Lake. There is a small shelter to get out of the weather and a beautiful sandy beach. Driving Directions:Boat access only along the Sayward Forest Canoe Route."
50.1751483989875,-125.564097884917,"Amor West (Campbell River)","Rec Site #:REC6622 Type:Maintained Fees: Campsites:0 Access:Boat-in Facilities: Site Description:Located along the Sayward Forest Canoe Route,this is a popular stop for paddlers making their way along the route. In summer when water levels are lower, there is plenty of room to camp on the beach. Driving Directions:Boat access only via Sayward Forest Canoe Route or Amor Lake Rec Site."
49.884283042906,-123.27060547884,"Anderson Beach (Squamish)","Hiking; Picnicking; Beach Activities; Swimming; Fishing; Rec Site #:REC6276 Type:User Maintained Fees: Campsites:0 Access:Road Facilities: Site Description:As of May 1st,2015, Anderson Beach is a day use only site. No camping is allowed due to the ongoing issue of unmanaged wildlife attractants, which contributed to the fatality of a young Grizzly Bear in 2014. The area is prone to flooding, so the installation of infrastructure is not feasible. Anyone found at Anderson Beach after 11pm will be fined and/or towed. It is an offence under the Recreation Regulations and the Freshwater Protection Act to drive a motorized vehicle in our around a river or fish bearing stream. No vehicles allowed to Anderson Beach. Always park and walk to the beach! Thank you for your cooperation.This is a very large sandy beach on the Squamish River. This site has no infrastructure and is for day use only. No overnight use is permitted. Always be bear aware and never leave food or garbage unattended. Please pack out all that you bring with you, this is a very important area for salmon, elk and grizzly bears. Please respect the environment. No motorized vehicles are allowed to enter the area past the parking lot at the end of Magee road. Driving Directions:Driving North from Squamish on HWY 99, turn left at the Squamish Valley Road, across from Alice Lake Park turn-off. Continue on the Squamish Valley Road, staying on the left fork after the bridge over the Cheekye River. Drive for about 16.5km after this fork at the bridge. Turn Left onto Magee road. Drive all the way to the end of the road, park and walk through boulders at the end. No motorized vehicles may enter the area beyond the boulders."
54.3718521636607,-129.136614224136,"Andesite Creek Boat Launch (Terrace)","Boating; Boat Launch; Fishing; Rec Site #:REC168838 Type:User Maintained Fees: Campsites:0 Access:Road Facilities:Boat Launch Site Operator:CANADIAN POWER AND SAIL SQUADRONS Site Description:Boat launch and parking area providing access to the Skeena River. Site is maintained under partnership with the Terrace Power and Sail Squadron Driving Directions:Located along Highway 16,approximately 37 km's. west of Terrace"
49.74193133667,-120.925198952452,"Andy's Lake (Merritt)","Snowmobiling; Fishing; Boat Launch; Camping; Rec Site #:REC5538 Type:Maintained Fees: Campsites:2 Access:Road Facilities:Boat LaunchTablesToilets Site Description: The recreation site is a small,sunny 2 vehicle campsite and is located a short distance from the south shore of the lake. Driving Directions: Located southwest of Brookmere, access is via Thynne Mountain Forest Service Road."
49.7469846036716,-120.928092949569,"Andy's Lake Shelter (Brookmere)","Snowmobiling; Fishing; Rec Site #:REC164257 Type:Maintained Fees: Campsites:0 Access:Trail Facilities:Toilets Site Operator:MERRITT SNOWMOBILE CLUB Site Description: A popular 3 sided snowmobiling shelter located on the north shore of Andy's Lake. Access is by snowmobile or walk in. Atv's not encouraged due to protection of lakeshore habitat. Driving Directions:"
54.2325850555935,-124.663498216269,"Angly Lake (Fort St. James)","Fishing; Boat Launch; Camping; Rec Site #:REC1496 Type:Maintained Fees: Campsites:2 Access:Road Facilities:Boat LaunchTablesToilets Site Description: A small,narrow lake in the hills above Ormond Lake. One vehicle unit. Driving Directions: Drive north on the Sutherland Forest Service Road to 17. 5 km. Turn right (northeast) onto the Sutherland- Angly Forest Service road and go another 5 km to the site access road."
50.3872029349281,-120.86694520488,"Antler Lake (Merritt)","Nature Study; Fishing; Camping; Rec Site #:REC1729 Type:Maintained Fees: Campsites:3 Access:Road Facilities:TablesToilets Site Description: The recreation site is a popular location for fishing,hunting and camping. There are 2 camping spots that you can drive to but are not adjacent to the lake. A third camping spot is a 400 metre hike to access the lake so any boat must be carried that far. Driving Directions: Located south of Logan Lake and north of Dot Lake. There are various ways to access this site but a 4 x 4 is recommended for the area."
53.9344617141356,-125.145511073163,"Anzus Lake (Fraser Lake)","Fishing; Boat Launch; Camping; Rec Site #:REC1101 Type:Maintained Fees: Campsites:3 Access:Road Facilities:Boat LaunchTablesToilets Site Description:A small,semi-open site on the north sde of the lake adjacent to the Holy cross- Binta Forest Road. Driving Directions:From the junction of Hwy 16 and the Holy Cross Forest Service Road (100 Road) which is located 6 km east of the Village of Fraser Lake, drive south on the Holy Cross Forest Service Road to (1)12.6 km. Turn right onto the Holy Cross - Binta Forest Service Road (200 Rd). The site is located on the left at (2)43 km on the Holy Cross- Binta Forest Service Road (200 Rd)."
49.9970698132162,-121.552381295717,"Apocynum (Nahatlatch/Boston Bar)","Beach Activities; Kayaking; Fishing; Vehicle Accessible Camping; Rec Site #:REC0064 Type:Maintained Fees:$15.00 Camping Fee Applies:May 1,2013 - Oct 31, 2016All Days Campsites:16 Access:Road Facilities:TablesToilets Site Operator:BARBARA HELME Site Description: A medium sized site along the Nahatlatch River. This site is within close proximity of the Nahatlatch River Provincial Park which makes it popular with anglers, boaters, hikers and hunters. This site is on a first-come, first-served basis, reservations will not be taken. This is a CASH ONLY site. As this site does not sell firewood, campers are encouraged to bring their own. Driving Directions: From Boston Bar cross the Fraser River towards North Bend. Stay right on Chaumox Road which becomes the Nahatlatch Forest Service Road. Drive 16.5 km and turn left into site."
50.0797918114083,-125.587004930929,"Apple Point (Campbell River)","Boating; Fishing; Boat Launch; Vehicle Accessible Camping; Rec Site #:REC0172 Type:Maintained Fees: Campsites:5 Access:Road Facilities:Boat LaunchTablesToilets Site Description:An open grassy area overlooking Brewster Lake. It has a narrow and steep gravel boat launch. This site once housed families living at the old Camp 5 logging camp and is located along the Sayward Forest Canoe Route. Driving Directions:From Campbell River,head north on Highway 19. Turn left onto Menzies Mainline, follow along the mainline for approx. 20kms and the rec site is located on the right just before the Brewster Lake bridge."
49.9540273166379,-124.602466506774,"Appleton Creek Site &Trail (Powell River)","Nature Study; Hiking; Camping; Rec Site #:REC0489 Type:User Maintained Fees: Campsites:3 Access:Trail Facilities:TablesToilets Site Description:A hike-in campsite on the shores of Appleton Creek in a stand of large old-growth Douglas Fir. An interesting bridge crosses the creek. Driving Directions:From Powell River go north on Highway 101 past Sliammon village. Turn right on Wilde Road and follow the gravel road for about 9 km. Go past Sliammon Lake and the trailhead sign is on the left."
